k,seed,rank,project_id,score
250,20260734,4478,538166046,0.0
250,20260734,4479,538316309,0.0
250,20260734,4480,5383731,0.0
250,20260734,4481,538480445,0.0
250,20260734,4482,538553958,0.0
250,20260734,4483,538626126,0.0
250,20260734,4484,538654002,0.0
250,20260734,4485,538656848,0.0
250,20260734,4486,539006295,0.0
250,20260734,4487,539278717,0.0
250,20260734,4488,539453813,0.0
250,20260734,4489,539846712,0.0
250,20260734,4490,53990057,0.0
250,20260734,4491,539980905,0.0
250,20260734,4492,540192615,0.0
250,20260734,4493,540262346,0.0
250,20260734,4494,54030871,0.0
250,20260734,4495,540538268,0.0
250,20260734,4496,540545955,0.0
250,20260734,4497,54105920,0.0
250,20260734,4498,541249868,0.0
250,20260734,4499,541281404,0.0
250,20260734,4500,541286837,0.0
250,20260734,4501,541387112,0.0
250,20260734,4502,54141768,0.0
250,20260734,4503,541433150,0.0
250,20260734,4504,54158968,0.0
250,20260734,4505,541611463,0.0
250,20260734,4506,541645085,0.0
250,20260734,4507,541668142,0.0
250,20260734,4508,54168759,0.0
250,20260734,4509,54172699,0.0
250,20260734,4510,54173593,0.0
250,20260734,4511,541788928,0.0
250,20260734,4512,541912656,0.0
250,20260734,4513,542039795,0.0
250,20260734,4514,542065901,0.0
250,20260734,4515,542103239,0.0
250,20260734,4516,542413372,0.0
250,20260734,4517,542452064,0.0
250,20260734,4518,54280778,0.0
250,20260734,4519,5428536,0.0
250,20260734,4520,542858730,0.0
250,20260734,4521,542931741,0.0
250,20260734,4522,543095311,0.0
250,20260734,4523,543114976,0.0
250,20260734,4524,543133848,0.0
250,20260734,4525,543207884,0.0
250,20260734,4526,543218317,0.0
250,20260734,4527,543288517,0.0
250,20260734,4528,543387336,0.0
250,20260734,4529,54360307,0.0
250,20260734,4530,543610387,0.0
250,20260734,4531,543781937,0.0
250,20260734,4532,54378638,0.0
250,20260734,4533,543818184,0.0
250,20260734,4534,54445829,0.0
250,20260734,4535,544719261,0.0
250,20260734,4536,544806613,0.0
250,20260734,4537,544885367,0.0
250,20260734,4538,544996776,0.0
250,20260734,4539,54502204,0.0
250,20260734,4540,545265415,0.0
250,20260734,4541,545702406,0.0
250,20260734,4542,545901542,0.0
250,20260734,4543,54596517,0.0
250,20260734,4544,546547856,0.0
250,20260734,4545,546990739,0.0
250,20260734,4546,547279625,0.0
250,20260734,4547,547948072,0.0
250,20260734,4548,547991185,0.0
250,20260734,4549,548251,0.0
250,20260734,4550,548349609,0.0
250,20260734,4551,548619478,0.0
250,20260734,4552,548823065,0.0
250,20260734,4553,548871033,0.0
250,20260734,4554,549071054,0.0
250,20260734,4555,54994103,0.0
250,20260734,4556,550871856,0.0
250,20260734,4557,550879823,0.0
250,20260734,4558,551224363,0.0
250,20260734,4559,551375812,0.0
250,20260734,4560,551397882,0.0
250,20260734,4561,551440734,0.0
250,20260734,4562,55205848,0.0
250,20260734,4563,553059522,0.0
250,20260734,4564,553234221,0.0
250,20260734,4565,55330340,0.0
250,20260734,4566,553390647,0.0
250,20260734,4567,553986299,0.0
250,20260734,4568,55401642,0.0
250,20260734,4569,554034901,0.0
250,20260734,4570,554147910,0.0
250,20260734,4571,554148984,0.0
250,20260734,4572,554217853,0.0
250,20260734,4573,554225576,0.0
250,20260734,4574,55425573,0.0
250,20260734,4575,5543519,0.0
250,20260734,4576,554365096,0.0
250,20260734,4577,554376586,0.0
250,20260734,4578,554581194,0.0
250,20260734,4579,554750433,0.0
250,20260734,4580,555039849,0.0
250,20260734,4581,555777595,0.0
250,20260734,4582,5561238,0.0
250,20260734,4583,556353076,0.0
250,20260734,4584,55637575,0.0
250,20260734,4585,55643245,0.0
250,20260734,4586,556558958,0.0
250,20260734,4587,556675372,0.0
250,20260734,4588,556677627,0.0
250,20260734,4589,556961506,0.0
250,20260734,4590,557075997,0.0
250,20260734,4591,557135476,0.0
250,20260734,4592,557167289,0.0
250,20260734,4593,557280711,0.0
250,20260734,4594,5573275,0.0
250,20260734,4595,55760054,0.0
250,20260734,4596,557785223,0.0
250,20260734,4597,557927186,0.0
250,20260734,4598,557952665,0.0
250,20260734,4599,557980,0.0
250,20260734,4600,557988291,0.0
250,20260734,4601,558108873,0.0
250,20260734,4602,558211706,0.0
250,20260734,4603,558476533,0.0
250,20260734,4604,558728916,0.0
250,20260734,4605,558921832,0.0
250,20260734,4606,55906763,0.0
250,20260734,4607,559429813,0.0
250,20260734,4608,559767361,0.0
250,20260734,4609,559815862,0.0
250,20260734,4610,560114031,0.0
250,20260734,4611,560182652,0.0
250,20260734,4612,56018561,0.0
250,20260734,4613,560205109,0.0
250,20260734,4614,560292269,0.0
250,20260734,4615,560413356,0.0
250,20260734,4616,560456116,0.0
250,20260734,4617,560495,0.0
250,20260734,4618,560617285,0.0
250,20260734,4619,560621227,0.0
250,20260734,4620,560657499,0.0
250,20260734,4621,560750575,0.0
250,20260734,4622,560789243,0.0
250,20260734,4623,561272182,0.0
250,20260734,4624,561282323,0.0
250,20260734,4625,56128731,0.0
250,20260734,4626,561341270,0.0
250,20260734,4627,561383674,0.0
250,20260734,4628,561476718,0.0
250,20260734,4629,56214716,0.0
250,20260734,4630,562286999,0.0
250,20260734,4631,562377431,0.0
250,20260734,4632,56248127,0.0
250,20260734,4633,562557612,0.0
250,20260734,4634,562658065,0.0
250,20260734,4635,562736699,0.0
250,20260734,4636,562778457,0.0
250,20260734,4637,562892210,0.0
250,20260734,4638,562938446,0.0
250,20260734,4639,562983970,0.0
250,20260734,4640,563014005,0.0
250,20260734,4641,563169255,0.0
250,20260734,4642,563510952,0.0
250,20260734,4643,563782278,0.0
250,20260734,4644,563901154,0.0
250,20260734,4645,564136837,0.0
250,20260734,4646,564181035,0.0
250,20260734,4647,56419418,0.0
250,20260734,4648,56421126,0.0
250,20260734,4649,56422769,0.0
250,20260734,4650,56423106,0.0
250,20260734,4651,56424832,0.0
250,20260734,4652,56425027,0.0
250,20260734,4653,564263024,0.0
250,20260734,4654,564722430,0.0
250,20260734,4655,564884242,0.0
250,20260734,4656,564948381,0.0
250,20260734,4657,565414082,0.0
250,20260734,4658,565419004,0.0
250,20260734,4659,565730722,0.0
250,20260734,4660,565762670,0.0
250,20260734,4661,565776271,0.0
250,20260734,4662,566073,0.0
250,20260734,4663,566275577,0.0
250,20260734,4664,566388914,0.0
250,20260734,4665,566593514,0.0
250,20260734,4666,566614027,0.0
250,20260734,4667,566619097,0.0
250,20260734,4668,566665301,0.0
250,20260734,4669,567184568,0.0
250,20260734,4670,567328069,0.0
250,20260734,4671,567524986,0.0
250,20260734,4672,56760633,0.0
250,20260734,4673,567620849,0.0
250,20260734,4674,568019934,0.0
250,20260734,4675,568807303,0.0
250,20260734,4676,568830741,0.0
250,20260734,4677,56884660,0.0
250,20260734,4678,569050726,0.0
250,20260734,4679,569293325,0.0
250,20260734,4680,569311990,0.0
250,20260734,4681,5694513,0.0
250,20260734,4682,569638288,0.0
250,20260734,4683,569649085,0.0
250,20260734,4684,569763856,0.0
250,20260734,4685,569774736,0.0
250,20260734,4686,569796349,0.0
250,20260734,4687,569901162,0.0
250,20260734,4688,569901336,0.0
250,20260734,4689,56994503,0.0
250,20260734,4690,570024400,0.0
250,20260734,4691,570036022,0.0
250,20260734,4692,570076073,0.0
250,20260734,4693,570104815,0.0
250,20260734,4694,570139152,0.0
250,20260734,4695,570295557,0.0
250,20260734,4696,570380914,0.0
250,20260734,4697,570491818,0.0
250,20260734,4698,570527111,0.0
250,20260734,4699,570575390,0.0
250,20260734,4700,570678664,0.0
250,20260734,4701,570970504,0.0
250,20260734,4702,571017556,0.0
250,20260734,4703,571390155,0.0
250,20260734,4704,571547749,0.0
250,20260734,4705,57182064,0.0
250,20260734,4706,57182606,0.0
250,20260734,4707,571868194,0.0
250,20260734,4708,571874382,0.0
250,20260734,4709,571945396,0.0
250,20260734,4710,57198920,0.0
250,20260734,4711,572035838,0.0
250,20260734,4712,572094413,0.0
250,20260734,4713,57230414,0.0
250,20260734,4714,572389548,0.0
250,20260734,4715,572737300,0.0
250,20260734,4716,572795380,0.0
250,20260734,4717,572972102,0.0
250,20260734,4718,573114199,0.0
250,20260734,4719,573327603,0.0
250,20260734,4720,573587193,0.0
250,20260734,4721,573788038,0.0
250,20260734,4722,574008360,0.0
250,20260734,4723,574425709,0.0
250,20260734,4724,574468978,0.0
250,20260734,4725,574514586,0.0
250,20260734,4726,5746963,0.0
250,20260734,4727,574706151,0.0
250,20260734,4728,574877651,0.0
250,20260734,4729,575177379,0.0
250,20260734,4730,575241620,0.0
250,20260734,4731,575338309,0.0
250,20260734,4732,575954792,0.0
250,20260734,4733,575974366,0.0
250,20260734,4734,576304071,0.0
250,20260734,4735,576336363,0.0
250,20260734,4736,576431865,0.0
250,20260734,4737,576642715,0.0
250,20260734,4738,577711552,0.0
250,20260734,4739,577759670,0.0
250,20260734,4740,577850152,0.0
250,20260734,4741,578021174,0.0
250,20260734,4742,578085423,0.0
250,20260734,4743,578185635,0.0
250,20260734,4744,57870115,0.0
250,20260734,4745,578819146,0.0
250,20260734,4746,57893688,0.0
250,20260734,4747,579214823,0.0
250,20260734,4748,579221694,0.0
250,20260734,4749,579303566,0.0
250,20260734,4750,57939112,0.0
250,20260734,4751,57942251,0.0
250,20260734,4752,579730545,0.0
250,20260734,4753,579853319,0.0
250,20260734,4754,580105330,0.0
250,20260734,4755,580128677,0.0
250,20260734,4756,580135126,0.0
250,20260734,4757,5801666,0.0
250,20260734,4758,580278577,0.0
250,20260734,4759,580396880,0.0
250,20260734,4760,580405044,0.0
250,20260734,4761,580451100,0.0
250,20260734,4762,5805256,0.0
250,20260734,4763,580539035,0.0
250,20260734,4764,58067876,0.0
250,20260734,4765,580788054,0.0
250,20260734,4766,580859914,0.0
250,20260734,4767,580867522,0.0
250,20260734,4768,581655463,0.0
250,20260734,4769,581698190,0.0
250,20260734,4770,58184885,0.0
250,20260734,4771,581861282,0.0
250,20260734,4772,582275863,0.0
250,20260734,4773,58255485,0.0
250,20260734,4774,58256381,0.0
250,20260734,4775,582706245,0.0
250,20260734,4776,582822129,0.0
250,20260734,4777,582862268,0.0
250,20260734,4778,582879665,0.0
250,20260734,4779,5830987,0.0
250,20260734,4780,583136009,0.0
250,20260734,4781,583148820,0.0
250,20260734,4782,583169838,0.0
250,20260734,4783,583248438,0.0
250,20260734,4784,583525400,0.0
250,20260734,4785,583634675,0.0
250,20260734,4786,583827396,0.0
250,20260734,4787,583914239,0.0
250,20260734,4788,584083190,0.0
250,20260734,4789,584359113,0.0
250,20260734,4790,584503581,0.0
250,20260734,4791,584621292,0.0
250,20260734,4792,584668045,0.0
250,20260734,4793,584714008,0.0
250,20260734,4794,584729999,0.0
250,20260734,4795,584808163,0.0
250,20260734,4796,584811128,0.0
250,20260734,4797,584963320,0.0
250,20260734,4798,585106802,0.0
250,20260734,4799,585408551,0.0
250,20260734,4800,585687628,0.0
250,20260734,4801,585692546,0.0
250,20260734,4802,585727736,0.0
250,20260734,4803,586021521,0.0
250,20260734,4804,586025558,0.0
250,20260734,4805,586130341,0.0
250,20260734,4806,586220513,0.0
250,20260734,4807,586254338,0.0
250,20260734,4808,586424450,0.0
250,20260734,4809,586448435,0.0
250,20260734,4810,586468701,0.0
250,20260734,4811,586771395,0.0
250,20260734,4812,586785918,0.0
250,20260734,4813,586818209,0.0
250,20260734,4814,586840327,0.0
250,20260734,4815,587181638,0.0
250,20260734,4816,587193794,0.0
250,20260734,4817,587234510,0.0
250,20260734,4818,587291698,0.0
250,20260734,4819,587362299,0.0
250,20260734,4820,587410624,0.0
250,20260734,4821,587559548,0.0
250,20260734,4822,587564108,0.0
250,20260734,4823,587622851,0.0
250,20260734,4824,587827277,0.0
250,20260734,4825,587870995,0.0
250,20260734,4826,587871835,0.0
250,20260734,4827,587879046,0.0
250,20260734,4828,587943248,0.0
250,20260734,4829,587976355,0.0
250,20260734,4830,5880554,0.0
250,20260734,4831,588125726,0.0
250,20260734,4832,588458626,0.0
250,20260734,4833,588622064,0.0
250,20260734,4834,588657173,0.0
250,20260734,4835,588763142,0.0
250,20260734,4836,588973697,0.0
250,20260734,4837,588982731,0.0
250,20260734,4838,589091184,0.0
250,20260734,4839,589211245,0.0
250,20260734,4840,589268852,0.0
250,20260734,4841,589510868,0.0
250,20260734,4842,589660517,0.0
250,20260734,4843,589679365,0.0
250,20260734,4844,590029543,0.0
250,20260734,4845,590063058,0.0
250,20260734,4846,590166847,0.0
250,20260734,4847,590447108,0.0
250,20260734,4848,590659968,0.0
250,20260734,4849,590762750,0.0
250,20260734,4850,590792931,0.0
250,20260734,4851,591138304,0.0
250,20260734,4852,591167748,0.0
250,20260734,4853,591309502,0.0
250,20260734,4854,591379023,0.0
250,20260734,4855,591550077,0.0
250,20260734,4856,591946735,0.0
250,20260734,4857,592066633,0.0
250,20260734,4858,592112421,0.0
250,20260734,4859,59225160,0.0
250,20260734,4860,592251835,0.0
250,20260734,4861,59239347,0.0
250,20260734,4862,592571625,0.0
250,20260734,4863,592759713,0.0
250,20260734,4864,592857433,0.0
250,20260734,4865,592872331,0.0
250,20260734,4866,592906091,0.0
250,20260734,4867,592933002,0.0
250,20260734,4868,592950097,0.0
250,20260734,4869,59305491,0.0
250,20260734,4870,593066208,0.0
250,20260734,4871,593091353,0.0
250,20260734,4872,593279745,0.0
250,20260734,4873,593346082,0.0
250,20260734,4874,593403754,0.0
250,20260734,4875,593473811,0.0
250,20260734,4876,593569528,0.0
250,20260734,4877,593583946,0.0
250,20260734,4878,593650681,0.0
250,20260734,4879,593688846,0.0
250,20260734,4880,594052621,0.0
250,20260734,4881,594087,0.0
250,20260734,4882,594097958,0.0
250,20260734,4883,594233702,0.0
250,20260734,4884,594295897,0.0
250,20260734,4885,594411134,0.0
250,20260734,4886,594578545,0.0
250,20260734,4887,594627,0.0
250,20260734,4888,594662410,0.0
250,20260734,4889,5947247,0.0
250,20260734,4890,594832601,0.0
250,20260734,4891,595136650,0.0
250,20260734,4892,595148158,0.0
250,20260734,4893,59521862,0.0
250,20260734,4894,595272637,0.0
250,20260734,4895,595299502,0.0
250,20260734,4896,595446941,0.0
250,20260734,4897,595499428,0.0
250,20260734,4898,595551370,0.0
250,20260734,4899,595672011,0.0
250,20260734,4900,595710888,0.0
250,20260734,4901,5958453,0.0
250,20260734,4902,595845716,0.0
250,20260734,4903,596047527,0.0
250,20260734,4904,596080887,0.0
250,20260734,4905,596082836,0.0
250,20260734,4906,596492770,0.0
250,20260734,4907,596533485,0.0
250,20260734,4908,596668153,0.0
250,20260734,4909,596860245,0.0
250,20260734,4910,596888243,0.0
250,20260734,4911,596930360,0.0
250,20260734,4912,596962369,0.0
250,20260734,4913,597033918,0.0
250,20260734,4914,597137891,0.0
250,20260734,4915,597177399,0.0
250,20260734,4916,59771425,0.0
250,20260734,4917,59779262,0.0
250,20260734,4918,598005813,0.0
250,20260734,4919,598055547,0.0
250,20260734,4920,598100760,0.0
250,20260734,4921,598116138,0.0
250,20260734,4922,598141720,0.0
250,20260734,4923,598235761,0.0
250,20260734,4924,598303453,0.0
250,20260734,4925,598321569,0.0
250,20260734,4926,598571781,0.0
250,20260734,4927,598777111,0.0
250,20260734,4928,59878249,0.0
250,20260734,4929,598945250,0.0
250,20260734,4930,599056425,0.0
250,20260734,4931,599057968,0.0
250,20260734,4932,599162152,0.0
250,20260734,4933,599320067,0.0
250,20260734,4934,599547518,0.0
250,20260734,4935,599604319,0.0
250,20260734,4936,599766045,0.0
250,20260734,4937,599781615,0.0
250,20260734,4938,599890488,0.0
250,20260734,4939,599915831,0.0
250,20260734,4940,599928080,0.0
250,20260734,4941,599938138,0.0
250,20260734,4942,599998684,0.0
250,20260734,4943,600034692,0.0
250,20260734,4944,600047029,0.0
250,20260734,4945,600058088,0.0
250,20260734,4946,600088427,0.0
250,20260734,4947,600266034,0.0
250,20260734,4948,600271677,0.0
250,20260734,4949,6007295,0.0
250,20260734,4950,601002785,0.0
250,20260734,4951,601058002,0.0
250,20260734,4952,60106395,0.0
250,20260734,4953,601161044,0.0
250,20260734,4954,601197351,0.0
250,20260734,4955,601458426,0.0
250,20260734,4956,601486187,0.0
250,20260734,4957,601496278,0.0
250,20260734,4958,601599569,0.0
250,20260734,4959,601683538,0.0
250,20260734,4960,601708897,0.0
250,20260734,4961,601810020,0.0
250,20260734,4962,601811994,0.0
250,20260734,4963,601871355,0.0
250,20260734,4964,601971389,0.0
250,20260734,4965,602128143,0.0
250,20260734,4966,602280634,0.0
250,20260734,4967,602329911,0.0
250,20260734,4968,602576644,0.0
250,20260734,4969,602616394,0.0
250,20260734,4970,602665730,0.0
250,20260734,4971,602818637,0.0
250,20260734,4972,602943934,0.0
250,20260734,4973,603165870,0.0
250,20260734,4974,603274419,0.0
250,20260734,4975,60343988,0.0
250,20260734,4976,603442118,0.0
250,20260734,4977,603580711,0.0
250,20260734,4978,603713540,0.0
250,20260734,4979,60374819,0.0
250,20260734,4980,603826598,0.0
250,20260734,4981,603996125,0.0
250,20260734,4982,604144324,0.0
250,20260734,4983,604431792,0.0
250,20260734,4984,60480511,0.0
250,20260734,4985,604843489,0.0
250,20260734,4986,60489644,0.0
250,20260734,4987,605136117,0.0
250,20260734,4988,605161457,0.0
250,20260734,4989,6051812,0.0
250,20260734,4990,60529075,0.0
250,20260734,4991,605408033,0.0
250,20260734,4992,605419213,0.0
250,20260734,4993,60553554,0.0
250,20260734,4994,605563260,0.0
250,20260734,4995,605568634,0.0
250,20260734,4996,605618915,0.0
250,20260734,4997,605743565,0.0
250,20260734,4998,605762688,0.0
250,20260734,4999,605858652,0.0
250,20260734,5000,605898410,0.0
250,20260734,5001,606035201,0.0
250,20260734,5002,606210753,0.0
250,20260734,5003,606302895,0.0
250,20260734,5004,606453630,0.0
250,20260734,5005,6065067,0.0
250,20260734,5006,606621582,0.0
250,20260734,5007,606787132,0.0
250,20260734,5008,606865208,0.0
250,20260734,5009,60705418,0.0
250,20260734,5010,607218649,0.0
250,20260734,5011,607247018,0.0
250,20260734,5012,607407059,0.0
250,20260734,5013,607546570,0.0
250,20260734,5014,607575610,0.0
250,20260734,5015,607714334,0.0
250,20260734,5016,607721976,0.0
250,20260734,5017,607735592,0.0
250,20260734,5018,608030247,0.0
250,20260734,5019,60805080,0.0
250,20260734,5020,608077937,0.0
250,20260734,5021,608177765,0.0
250,20260734,5022,608210107,0.0
250,20260734,5023,608264685,0.0
250,20260734,5024,608298960,0.0
250,20260734,5025,608354159,0.0
250,20260734,5026,608374056,0.0
250,20260734,5027,6083792,0.0
250,20260734,5028,608434458,0.0
250,20260734,5029,608460831,0.0
250,20260734,5030,6085215,0.0
250,20260734,5031,609058193,0.0
250,20260734,5032,609088397,0.0
250,20260734,5033,609628254,0.0
250,20260734,5034,609839563,0.0
250,20260734,5035,609872448,0.0
250,20260734,5036,609977280,0.0
250,20260734,5037,610041753,0.0
250,20260734,5038,610239654,0.0
250,20260734,5039,610371272,0.0
250,20260734,5040,610379912,0.0
250,20260734,5041,610607251,0.0
250,20260734,5042,610621674,0.0
250,20260734,5043,610630837,0.0
250,20260734,5044,610834975,0.0
250,20260734,5045,61105758,0.0
250,20260734,5046,611057711,0.0
250,20260734,5047,611060844,0.0
250,20260734,5048,611146887,0.0
250,20260734,5049,611161787,0.0
250,20260734,5050,611216458,0.0
250,20260734,5051,611452224,0.0
250,20260734,5052,611464972,0.0
250,20260734,5053,611491826,0.0
250,20260734,5054,611593442,0.0
250,20260734,5055,611593704,0.0
250,20260734,5056,611788188,0.0
250,20260734,5057,611858623,0.0
250,20260734,5058,611935351,0.0
250,20260734,5059,611964074,0.0
250,20260734,5060,611979988,0.0
250,20260734,5061,612044539,0.0
250,20260734,5062,612075667,0.0
250,20260734,5063,612277669,0.0
250,20260734,5064,612354784,0.0
250,20260734,5065,612401200,0.0
250,20260734,5066,612534336,0.0
250,20260734,5067,612591211,0.0
250,20260734,5068,612746627,0.0
250,20260734,5069,612771023,0.0
250,20260734,5070,612811519,0.0
250,20260734,5071,613013255,0.0
250,20260734,5072,61306303,0.0
250,20260734,5073,613318340,0.0
250,20260734,5074,613368284,0.0
250,20260734,5075,61349723,0.0
250,20260734,5076,613654122,0.0
250,20260734,5077,613728,0.0
250,20260734,5078,613756126,0.0
250,20260734,5079,613772664,0.0
250,20260734,5080,613781236,0.0
250,20260734,5081,613848580,0.0
250,20260734,5082,614291796,0.0
250,20260734,5083,614669955,0.0
250,20260734,5084,614690658,0.0
250,20260734,5085,614702469,0.0
250,20260734,5086,614746444,0.0
250,20260734,5087,614765452,0.0
250,20260734,5088,614771793,0.0
250,20260734,5089,615079569,0.0
250,20260734,5090,615125383,0.0
250,20260734,5091,615167571,0.0
250,20260734,5092,615466434,0.0
250,20260734,5093,615721582,0.0
250,20260734,5094,616172283,0.0
250,20260734,5095,616230792,0.0
250,20260734,5096,616264853,0.0
250,20260734,5097,616438432,0.0
250,20260734,5098,616517173,0.0
250,20260734,5099,616555895,0.0
250,20260734,5100,616558939,0.0
250,20260734,5101,616774259,0.0
250,20260734,5102,616780501,0.0
250,20260734,5103,616848199,0.0
250,20260734,5104,61691853,0.0
250,20260734,5105,6169821,0.0
250,20260734,5106,617032611,0.0
250,20260734,5107,617051827,0.0
250,20260734,5108,617084880,0.0
250,20260734,5109,61728459,0.0
250,20260734,5110,617470568,0.0
250,20260734,5111,617774068,0.0
250,20260734,5112,617784208,0.0
250,20260734,5113,617798408,0.0
250,20260734,5114,617816604,0.0
250,20260734,5115,617856128,0.0
250,20260734,5116,617868717,0.0
250,20260734,5117,617891484,0.0
250,20260734,5118,617988966,0.0
250,20260734,5119,618104322,0.0
250,20260734,5120,618375305,0.0
250,20260734,5121,618547382,0.0
250,20260734,5122,618575799,0.0
250,20260734,5123,618613272,0.0
250,20260734,5124,61877861,0.0
250,20260734,5125,618929835,0.0
250,20260734,5126,619382345,0.0
250,20260734,5127,61945043,0.0
250,20260734,5128,61962375,0.0
250,20260734,5129,619905460,0.0
250,20260734,5130,619983228,0.0
250,20260734,5131,620021906,0.0
250,20260734,5132,620026838,0.0
250,20260734,5133,620138159,0.0
250,20260734,5134,620191342,0.0
250,20260734,5135,620191422,0.0
250,20260734,5136,620277202,0.0
250,20260734,5137,620373809,0.0
250,20260734,5138,62044191,0.0
250,20260734,5139,62048325,0.0
250,20260734,5140,620610829,0.0
250,20260734,5141,620880066,0.0
250,20260734,5142,62112810,0.0
250,20260734,5143,621160937,0.0
250,20260734,5144,62124667,0.0
250,20260734,5145,62142665,0.0
250,20260734,5146,621434160,0.0
250,20260734,5147,62147469,0.0
250,20260734,5148,621803253,0.0
250,20260734,5149,621809766,0.0
250,20260734,5150,621959440,0.0
250,20260734,5151,621976841,0.0
250,20260734,5152,621980566,0.0
250,20260734,5153,622205108,0.0
250,20260734,5154,62247399,0.0
250,20260734,5155,622753753,0.0
250,20260734,5156,622754400,0.0
250,20260734,5157,623010951,0.0
250,20260734,5158,623135240,0.0
250,20260734,5159,623149777,0.0
250,20260734,5160,623167149,0.0
250,20260734,5161,623177414,0.0
250,20260734,5162,623209546,0.0
250,20260734,5163,623220487,0.0
250,20260734,5164,623276087,0.0
250,20260734,5165,623298152,0.0
250,20260734,5166,623371578,0.0
250,20260734,5167,623378572,0.0
250,20260734,5168,623499199,0.0
250,20260734,5169,6235080,0.0
250,20260734,5170,623536067,0.0
250,20260734,5171,623574682,0.0
250,20260734,5172,623624230,0.0
250,20260734,5173,623666228,0.0
250,20260734,5174,623795348,0.0
250,20260734,5175,623797735,0.0
250,20260734,5176,623944933,0.0
250,20260734,5177,623962571,0.0
250,20260734,5178,623982709,0.0
250,20260734,5179,624163890,0.0
250,20260734,5180,624308170,0.0
250,20260734,5181,624314543,0.0
250,20260734,5182,624470212,0.0
250,20260734,5183,62475947,0.0
250,20260734,5184,624829673,0.0
250,20260734,5185,625186522,0.0
250,20260734,5186,625202272,0.0
250,20260734,5187,625293217,0.0
250,20260734,5188,625550928,0.0
250,20260734,5189,625757751,0.0
250,20260734,5190,62576980,0.0
250,20260734,5191,625808524,0.0
250,20260734,5192,625900156,0.0
250,20260734,5193,626069118,0.0
250,20260734,5194,626103823,0.0
250,20260734,5195,626105373,0.0
250,20260734,5196,62635533,0.0
250,20260734,5197,626372451,0.0
250,20260734,5198,626662104,0.0
250,20260734,5199,626750992,0.0
250,20260734,5200,626766665,0.0
250,20260734,5201,626830281,0.0
250,20260734,5202,626915953,0.0
250,20260734,5203,627000131,0.0
250,20260734,5204,627066574,0.0
250,20260734,5205,627172485,0.0
250,20260734,5206,62725884,0.0
250,20260734,5207,627263225,0.0
250,20260734,5208,627348520,0.0
250,20260734,5209,627404297,0.0
250,20260734,5210,627480054,0.0
250,20260734,5211,627491277,0.0
250,20260734,5212,627700110,0.0
250,20260734,5213,627735,0.0
250,20260734,5214,62774726,0.0
250,20260734,5215,627807212,0.0
250,20260734,5216,627996184,0.0
250,20260734,5217,628024350,0.0
250,20260734,5218,628061501,0.0
250,20260734,5219,628225923,0.0
250,20260734,5220,628340562,0.0
250,20260734,5221,628729877,0.0
250,20260734,5222,628765609,0.0
250,20260734,5223,62895080,0.0
250,20260734,5224,62900174,0.0
250,20260734,5225,629013168,0.0
250,20260734,5226,629281021,0.0
250,20260734,5227,629673149,0.0
250,20260734,5228,629776015,0.0
250,20260734,5229,629882508,0.0
250,20260734,5230,630002417,0.0
250,20260734,5231,63001163,0.0
250,20260734,5232,63014639,0.0
250,20260734,5233,630276874,0.0
250,20260734,5234,630409576,0.0
250,20260734,5235,630558299,0.0
250,20260734,5236,630562932,0.0
250,20260734,5237,63065396,0.0
250,20260734,5238,630720219,0.0
250,20260734,5239,63082527,0.0
250,20260734,5240,630884988,0.0
250,20260734,5241,631023173,0.0
250,20260734,5242,631063572,0.0
250,20260734,5243,631078301,0.0
250,20260734,5244,631208235,0.0
250,20260734,5245,631248785,0.0
250,20260734,5246,631258918,0.0
250,20260734,5247,631322234,0.0
250,20260734,5248,631415205,0.0
250,20260734,5249,631548305,0.0
250,20260734,5250,631612635,0.0
250,20260734,5251,631735243,0.0
250,20260734,5252,631765176,0.0
250,20260734,5253,631796143,0.0
250,20260734,5254,631864957,0.0
250,20260734,5255,63188538,0.0
250,20260734,5256,632011964,0.0
250,20260734,5257,632020895,0.0
250,20260734,5258,632024581,0.0
250,20260734,5259,632090115,0.0
250,20260734,5260,632173110,0.0
250,20260734,5261,63227584,0.0
250,20260734,5262,632622531,0.0
250,20260734,5263,632733680,0.0
250,20260734,5264,632757232,0.0
250,20260734,5265,632852892,0.0
250,20260734,5266,632877536,0.0
250,20260734,5267,632917179,0.0
250,20260734,5268,632945404,0.0
250,20260734,5269,632964098,0.0
250,20260734,5270,6331631,0.0
250,20260734,5271,6333751,0.0
250,20260734,5272,633405945,0.0
250,20260734,5273,633656569,0.0
250,20260734,5274,633817517,0.0
250,20260734,5275,634047220,0.0
250,20260734,5276,634120219,0.0
250,20260734,5277,634122163,0.0
250,20260734,5278,634155809,0.0
250,20260734,5279,634160972,0.0
250,20260734,5280,634826982,0.0
250,20260734,5281,634860610,0.0
250,20260734,5282,635112170,0.0
250,20260734,5283,635119293,0.0
250,20260734,5284,635164092,0.0
250,20260734,5285,635240594,0.0
250,20260734,5286,635492823,0.0
250,20260734,5287,635693873,0.0
250,20260734,5288,636360007,0.0
250,20260734,5289,636423018,0.0
250,20260734,5290,636427565,0.0
250,20260734,5291,636434344,0.0
250,20260734,5292,636450938,0.0
250,20260734,5293,636466287,0.0
250,20260734,5294,63652864,0.0
250,20260734,5295,636611914,0.0
250,20260734,5296,636615657,0.0
250,20260734,5297,636664618,0.0
250,20260734,5298,636720889,0.0
250,20260734,5299,636843026,0.0
250,20260734,5300,637002627,0.0
